KOI,Dur,Depth,SNR,t0,t0_unc,Period,P_unc,a/R*,a/R*_unc,r/R*,r/R*_unc,b,b_unc,Rp,a,Teq,EB prob,V,FOP,N,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Habitable Class,P. Gravity (EU),P. Esc Vel (EU),P. Period (days),S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. Int ESI,P. Surf ESI,P. ESI,S. HabCat,P. Habitable,P. Hab Moon,P. Confirmed,P. Disc. Method,P. Disc. Year
2410.01,186.6543548,2.51,0.642,304,3.38,-99,-0.01,3.25,2.64,3.72,1.34,2.5,9.1,,,,,,,,Hot,Neptunian,water-gas,metals-rich,non-habitable,1.37,1.9,186.65,0.769,1.869,-1.22,1.03,0.32,0.38,0.55,0.56,0.56,0,0,0,0,tran,2012
2410.02,86.5932229,2.56,0.385,392,2.67,-99,-0.28,-0.51,0.33,-4.01,0.68,6,-99,,,,,,,,Hot,Neptunian,water-gas,metals-rich,non-habitable,1.32,1.88,86.59,0.769,1.869,-1.69,1.12,0.06,0.33,0.54,0.25,0.38,0,0,0,0,tran,2012
2411.01,11.96712,2.52,0.098,777,1.24,1.11,-0.62,0.06,0.63,-0.48,0.54,0.9,8.9,,,,,,,,Hot,Neptunian,water-gas,metals-rich,non-habitable,1.3,1.88,11.97,0.782,1.908,-2.21,1.16,-0.46,0.28,0.54,0.02,0.23,0,0,0,0,tran,2012
2413.01,12.9048286,1.3,0.094,520,3.87,0.12,0.02,0.49,0.5,0.56,0.42,1.6,8.9,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.24,1.28,12.9,0.334,0.863,-1.91,-0.14,-0.67,0.33,0.86,0.09,0.35,0,0,0,0,tran,2012
2413.02,31.2001318,1.24,0.169,388,0.06,-99,0.69,0.62,0.6,0.16,0.42,1.1,-99,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.21,1.23,31.2,0.334,0.863,-1.62,-0.18,-0.54,0.37,0.88,0.27,0.48,0,0,0,0,tran,2012
2414.01,22.5984844,1.03,0.143,584,0.38,0.29,-0.12,0.79,0.75,-0.22,0.25,1.1,8.9,,,,,,,,Hot,Terran,rocky-iron,metals-rich,non-habitable,1.15,1.17,22.6,0.714,1.745,-2.08,-0.22,-0.83,0.31,0.92,0.05,0.33,0,0,0,0,tran,2012
2414.02,45.3469809,1.17,0.227,464,3.19,0.01,-0.22,-1.21,0.85,0.1,2.04,1.4,-99,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.25,1.29,45.35,0.714,1.745,-1.9,-0.13,-0.62,0.33,0.86,0.13,0.37,0,0,0,0,tran,2012
2415.01,5.2540835,1.9,0.059,1032,0.25,0.57,1.33,-2.54,1.33,0.06,0.71,1.9,8.9,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.42,1.61,5.25,0.688,1.681,-2.26,0.25,-0.75,0.29,0.71,0.01,0.27,0,0,0,0,tran,2012
2416.01,5.9057734,1.53,0.064,946,0.19,1.15,-1.16,-0.12,3.41,1.7,1.09,1.5,8.9,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.35,1.45,5.91,0.724,1.767,-2.27,0.03,-0.84,0.29,0.78,0.01,0.28,0,0,0,0,tran,2012
2417.01,47.7087132,2.47,0.221,310,0.19,-99,0.64,0.44,0.46,0.39,0.48,1.3,8.9,,,,,,,,Hot,Neptunian,water-gas,metals-rich,non-habitable,1.08,1.79,47.71,0.311,0.818,-1.34,1.61,0.16,0.32,0.51,0.49,0.5,0,0,0,0,tran,2012
2418.01,86.8299162,1.67,0.314,220,1.01,0.36,-0.11,-0.71,1.08,-0.47,0.46,0.9,8.9,,,,,,,,Warm,Superterran,rocky-water,metals-rich,mesoplanet,1.39,1.52,86.83,0.201,0.534,-0.33,0.12,0.21,0.71,0.75,0.78,0.77,0,1,0,0,tran,2012
2419.01,9.9569896,3.19,0.092,893,1.29,2.24,-0.14,-0.23,0.61,-1.13,0.8,1.4,8.9,,,,,,,,Hot,Neptunian,gas,metals-rich,non-habitable,0.91,1.74,9.96,0.92,2.224,-2.27,2.14,-0.63,0.24,0.47,0.01,0.21,0,0,0,0,tran,2012
2420.01,10.4172809,1.27,0.093,758,0.22,0.15,0.49,-0.23,0.84,-0.17,1.45,0.3,8.9,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.21,1.24,10.42,0.668,1.638,-2.19,-0.17,-0.88,0.3,0.88,0.02,0.3,0,0,0,0,tran,2012
2421.01,2.2703946,0.54,0.027,861,2.72,0,-0.67,0.86,1.24,-0.3,1.77,0.8,8.9,,,,,,,,Hot,Subterran,rocky-iron,no-atmosphere,non-habitable,0.71,0.72,2.27,0.358,0.919,-2.17,-0.4,-1.29,0.28,0.84,0.01,0.29,0,0,0,0,tran,2012
2422.01,26.7835632,2.06,0.168,556,2.44,2.57,-1.13,0.8,4.07,0.24,2.77,0.2,8.8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.4,1.54,26.78,0.608,1.519,-1.98,0.15,-0.47,0.33,0.74,0.08,0.32,0,0,0,0,tran,2012
2423.01,45.1256892,1.97,0.26,562,1.11,0.93,-1.28,-0.05,1.03,-0.48,0.58,0.8,8.8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.74,45.13,1.061,2.53,-2.08,0.49,-0.36,0.32,0.65,0.06,0.29,0,0,0,0,tran,2012
2424.01,11.9399867,2.69,0.095,592,0.56,0.44,0.1,0.95,0.82,0.5,1.53,1.1,8.8,,,,,,,,Hot,Neptunian,rocky-water,metals-rich,non-habitable,1.41,1.91,11.94,0.401,1.021,-1.99,0.98,-0.22,0.31,0.56,0.06,0.27,0,0,0,0,tran,2012
2426.01,4.1606928,0.78,0.048,938,0.26,0.97,1.03,0.75,0.89,-1.01,1.56,0.9,8.8,,,,,,,,Hot,Subterran,rocky-iron,no-atmosphere,non-habitable,0.79,0.79,4.16,0.53,1.319,-2.22,-0.38,-1.24,0.28,0.88,0.01,0.29,0,0,0,0,tran,2012
2430.01,10.215171,1.33,0.089,753,1.58,1.23,-0.28,-99,-99,-99,-99,-99,8.8,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.33,1.41,10.22,0.666,1.674,-2.14,-0.01,-0.75,0.31,0.8,0.02,0.29,0,0,0,0,tran,2012
2432.01,31.0574493,1.91,0.179,456,1.28,0.48,1.42,0.42,1.12,-0.8,0.85,1,8.8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.75,31.06,0.526,1.312,-1.87,0.52,-0.21,0.34,0.64,0.13,0.34,0,0,0,0,tran,2012
2433.01,15.1634302,2.22,0.124,775,3.19,0.53,-0.01,0.03,0.48,-0.73,0.73,1,8.8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.8,15.16,0.855,2.072,-2.2,0.64,-0.48,0.3,0.62,0.02,0.26,0,0,0,0,tran,2012
2433.02,10.0432811,2.47,0.094,890,1.39,0,-0.36,-0.02,0.19,-0.12,0.15,0.9,8.4,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.42,1.88,10.04,0.855,2.072,-2.25,0.88,-0.51,0.29,0.57,0.01,0.24,0,0,0,0,tran,2012
2436.01,84.573109,2.57,0.37,353,0.73,0.55,-1.34,0.3,0.74,-0.5,1.52,0.4,8.7,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.82,84.57,0.491,1.234,-1.37,0.69,0.16,0.39,0.61,0.46,0.53,0,0,0,0,tran,2012
2437.01,4.1476529,1.4,0.054,1221,1.36,0.44,-1.65,-0.37,0.64,0.46,0.56,1,8.7,,,,,,,,Hot,Superterran,rocky-iron,no-atmosphere,non-habitable,1.25,1.29,4.15,0.907,2.186,-2.34,-0.13,-1.02,0.28,0.86,0,0.29,0,0,0,0,tran,2012
2439.01,5.1911913,2.07,0.062,1135,1.14,0.07,0.98,-0.33,0.86,-0.65,1.89,0.4,8.7,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.42,1.59,5.19,0.783,1.898,-2.3,0.23,-0.79,0.29,0.72,0.01,0.27,0,0,0,0,tran,2012
2440.01,4.8665907,1.22,0.053,998,0.21,0.05,-0.7,-0.22,0.32,-1.03,1.03,1,8.7,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.23,1.26,4.87,0.694,1.713,-2.26,-0.16,-0.98,0.29,0.87,0.01,0.29,0,0,0,0,tran,2012
2442.01,25.1944271,1.54,0.152,483,0.04,1.01,-0.85,-0.36,0.37,-0.19,0.78,0.8,8.7,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.43,1.64,25.19,0.476,1.202,-1.89,0.31,-0.32,0.34,0.69,0.12,0.34,0,0,0,0,tran,2012
2443.01,6.7916451,1.13,0.071,1019,1.18,1.81,1.43,-0.13,0.8,0.42,1.86,0.2,8.7,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1.17,1.18,6.79,0.956,2.296,-2.32,-0.21,-1.03,0.28,0.91,0.01,0.29,0,0,0,0,tran,2012
2443.02,11.8372844,0.96,0.103,846,3.12,-99,0.79,-0.31,0.57,-0.23,1.17,0.5,-99,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1.02,1.02,11.84,0.956,2.296,-2.27,-0.3,-1.07,0.28,0.99,0.01,0.3,0,0,0,0,tran,2012
2444.01,18.5526948,2.42,0.132,584,2.66,0.99,0.34,-0.27,0.18,-0.13,0.3,1.7,8.7,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.43,1.85,18.55,0.571,1.418,-2.04,0.79,-0.28,0.31,0.59,0.06,0.27,0,0,0,0,tran,2012
2445.01,47.363493,2.63,0.245,455,0.72,0.38,-0.11,-0.4,0.68,-0.04,0.53,0.6,8.7,,,,,,,,Hot,Neptunian,water-gas,metals-rich,non-habitable,1.13,1.81,47.36,0.657,1.634,-1.81,1.51,-0.11,0.3,0.51,0.16,0.32,0,0,0,0,tran,2012
2448.01,13.6279334,2.66,0.104,602,0.83,-99,-0.83,-99,-99,-99,-99,-99,8.6,,,,,,,,Hot,Neptunian,gas,metals-rich,non-habitable,0.91,1.74,13.63,0.562,1.44,-2.03,2.14,-0.42,0.25,0.47,0.04,0.23,0,0,0,0,tran,2012
2449.01,53.3570447,2.57,0.277,445,1.58,0.99,-0.02,-99,-99,-99,-99,-99,8.6,,,,,,,,Hot,Neptunian,rocky-water,metals-rich,non-habitable,1.41,1.91,53.36,0.64,1.582,-1.76,0.98,0.03,0.33,0.56,0.2,0.35,0,0,0,0,tran,2012
2450.01,16.8319178,1.52,0.123,650,2.27,1.26,0.78,0.94,0.94,1.22,1.48,1.2,8.6,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.37,1.48,16.83,0.699,1.716,-2.13,0.07,-0.64,0.31,0.77,0.04,0.3,0,0,0,0,tran,2012
2451.01,13.3752216,2.02,0.106,690,0.28,0.01,-1.13,-0.45,0.42,0.15,0.22,1.2,8.6,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.42,1.6,13.38,0.556,1.394,-2.08,0.23,-0.55,0.32,0.71,0.04,0.29,0,0,0,0,tran,2012
2453.01,1.5305518,1.15,0.021,796,1.09,0.07,-1.71,0.38,0.47,-0.22,0.85,0.8,8.6,,,,,,,,Hot,Terran,rocky-iron,metals-rich,non-habitable,1.19,1.21,1.53,0.177,0.478,-2.04,-0.19,-0.93,0.31,0.9,0.02,0.3,0,0,0,0,tran,2012
2457.01,3.7042973,1.05,0.049,1572,2.39,0.55,0.5,0.52,0.3,-0.09,0.93,1.6,8.6,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1.12,1.13,3.7,1.563,3.698,-2.42,-0.25,-1.19,0.27,0.93,0,0.29,0,0,0,0,tran,2012
2458.01,4.3540823,1.6,0.049,978,2.86,0.79,-0.29,-0.23,0.78,-0.81,1.77,0.5,8.6,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.4,1.54,4.35,0.629,1.567,-2.24,0.15,-0.81,0.3,0.74,0.01,0.27,0,0,0,0,tran,2012
2460.01,11.3230628,1.06,0.084,514,1.56,0.01,-1.69,-0.57,0.67,-0.12,0.97,0.8,8.6,,,,,,,,Hot,Terran,rocky-iron,metals-rich,non-habitable,1.1,1.11,11.32,0.308,0.798,-1.91,-0.26,-0.81,0.32,0.94,0.09,0.36,0,0,0,0,tran,2012
2461.01,13.7120616,2.22,0.108,642,0.99,0.08,-0.44,-0.44,0.42,0.41,0.46,1.5,8.6,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.78,13.71,0.523,1.309,-2.05,0.6,-0.36,0.32,0.62,0.05,0.28,0,0,0,0,tran,2012
2462.01,12.1466365,1.37,0.102,933,2.24,1.42,-0.03,0.43,1.09,0.72,0.47,1.3,8.5,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.3,1.36,12.15,1.164,2.824,-2.27,-0.06,-0.89,0.29,0.82,0.01,0.29,0,0,0,0,tran,2012
2463.01,7.4672763,1.07,0.077,950,2.68,1.33,-0.43,1.1,0.53,-0.06,1.23,2.1,8.5,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1.02,1.02,7.47,0.802,1.941,-2.27,-0.3,-1.09,0.28,0.99,0.01,0.3,0,0,0,0,tran,2012
2466.01,3.1733384,0.88,0.035,770,2.08,1.03,-1.38,0.16,0.45,0.33,0.98,0.4,8.5,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,0.95,0.95,3.17,0.293,0.763,-2.09,-0.33,-1.09,0.3,0.97,0.02,0.31,0,0,0,0,tran,2012
2466.02,13.2972448,0.98,0.092,475,2.24,0.59,-0.51,1.35,1.34,-1.38,1.31,1.5,8.3,,,,,,,,Hot,Terran,rocky-iron,metals-rich,non-habitable,1.05,1.06,13.3,0.293,0.763,-1.85,-0.29,-0.82,0.33,0.97,0.12,0.38,0,0,0,0,tran,2012
2467.01,5.0567392,1.29,0.058,998,5.45,1.72,0.88,0.54,0.87,-0.25,1.86,0.5,8.5,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.21,1.23,5.06,0.698,1.705,-2.27,-0.18,-0.98,0.29,0.88,0.01,0.29,0,0,0,0,tran,2012
2468.01,24.3355625,1.82,0.164,598,1.06,0.01,-0.43,0.66,0.34,-0.7,0.41,2.6,8.5,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.7,24.34,0.798,1.933,-2.11,0.41,-0.44,0.31,0.67,0.05,0.29,0,0,0,0,tran,2012
2469.01,131.1896619,2.13,0.457,262,1.46,0.57,-0.32,-0.73,1.44,0.4,0.12,0.7,8.5,,,,,,,,Warm,Superterran,rocky-water,metals-rich,mesoplanet,1.44,1.7,131.19,0.371,0.952,-0.73,0.42,0.3,0.53,0.66,0.94,0.76,0,1,0,0,tran,2012
2470.01,2.1749461,0.81,0.032,1242,2.65,0.44,-3.29,0.99,2.34,4.34,6.45,0.7,8.3,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,0.82,0.82,2.17,0.627,1.543,-2.3,-0.38,-1.29,0.27,0.9,0,0.29,0,0,0,0,tran,2012
2471.01,25.8889845,1.69,0.16,547,0.89,0.56,-1.94,0.17,0.59,-0.57,1.22,0.5,8.5,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.41,1.59,25.89,0.632,1.571,-2,0.22,-0.45,0.33,0.72,0.07,0.32,0,0,0,0,tran,2012
2472.01,2.60755,1.89,0.038,1309,2.34,0.07,3.58,-0.37,0.44,0.06,1.06,0.8,8.5,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.43,1.65,2.61,0.783,1.9,-2.33,0.32,-0.86,0.29,0.69,0,0.26,0,0,0,0,tran,2012
2473.01,3.2439345,1.45,0.04,1003,0.96,0,-2.57,0.27,0.33,-0.62,0.17,3.6,8.5,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.43,1.66,3.24,0.518,1.308,-2.2,0.34,-0.73,0.3,0.68,0.01,0.26,0,0,0,0,tran,2012
2474.01,176.8304297,1.45,0.55,263,0.49,1.98,-0.02,1.33,2.29,-3.65,2.08,1.8,8.5,,,,,,,,Warm,Superterran,rocky-water,metals-rich,thermoplanet,1.39,1.52,176.83,0.554,1.376,-0.89,0.12,0.02,0.53,0.75,0.8,0.78,0,1,0,0,tran,2012
2477.01,14.0262509,2.22,0.114,774,3.09,0.02,1.27,-0.85,0.62,0.84,1.13,1.3,8.4,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.78,14.03,0.851,2.077,-2.2,0.6,-0.52,0.3,0.62,0.02,0.26,0,0,0,0,tran,2012
2479.01,25.5400387,1.92,0.165,737,2.7,0.42,-1.51,-0.21,0.22,0.3,0.77,0.6,8.4,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.69,25.54,1.165,2.899,-2.15,0.4,-0.55,0.31,0.67,0.02,0.27,0,0,0,0,tran,2012
2481.01,33.8475959,16.83,0.219,1063,3.61,-99,0.01,0.23,0.44,-0.99,0.52,2,8.4,,,,,,,,Hot,Jovian,gas,metals-rich,non-habitable,0.62,3.57,33.85,3.915,9.977,-2.21,16.48,0.31,0.06,0.09,0,0.05,0,0,0,0,tran,2012
2482.01,45.088714,1.98,0.245,462,1.06,0,-2.06,-0.02,1.04,0.94,1.33,0.7,8.4,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.68,45.09,0.64,1.574,-1.85,0.37,-0.24,0.34,0.68,0.15,0.36,0,0,0,0,tran,2012
2483.01,15.0541722,1.15,0.109,628,2.02,1.09,-0.92,-0.12,0.44,-2.41,1.5,1.6,8.4,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.29,1.34,15.05,0.664,1.65,-2.12,-0.08,-0.75,0.31,0.83,0.03,0.31,0,0,0,0,tran,2012
2484.01,68.8880976,1.19,0.304,444,0.64,2.43,0.67,0.57,0.49,-0.07,0.68,1.2,8.3,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.29,1.34,68.89,0.894,2.169,-1.88,-0.08,-0.55,0.34,0.83,0.14,0.38,0,0,0,0,tran,2012
2485.01,9.9912595,1.81,0.082,662,0.86,0,-0.1,-0.83,1.51,-0.19,0.65,0.6,8.3,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.42,1.6,9.99,0.453,1.147,-2.07,0.23,-0.54,0.32,0.71,0.04,0.29,0,0,0,0,tran,2012
2486.01,4.2679688,2.64,0.054,1254,1.02,0.7,0.49,-0.83,0.82,-1.77,0.98,2,8.3,,,,,,,,Hot,Neptunian,water-gas,metals-rich,non-habitable,1.29,1.87,4.27,0.99,2.389,-2.34,1.17,-0.71,0.27,0.54,0,0.22,0,0,0,0,tran,2012
2487.01,36.2929431,1.82,0.212,545,0.1,1.14,-0.43,0.11,0.42,0.84,0.52,1.6,8.3,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.69,36.29,0.862,2.08,-2.05,0.39,-0.38,0.32,0.67,0.07,0.3,0,0,0,0,tran,2012
2488.01,12.4130056,1.28,0.108,920,3.74,3.3,0.65,0.12,0.64,0.17,1.11,0.2,8.3,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.27,1.32,12.41,1.18,2.821,-2.3,-0.1,-0.91,0.29,0.84,0.01,0.29,0,0,0,0,tran,2012
2489.01,3.924581,1.68,0.047,1008,0.63,0,0.03,-2.7,2.34,-2.15,2.83,1.4,8.3,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.25,1.29,3.92,0.441,1.095,-2.2,-0.13,-0.89,0.3,0.86,0.01,0.3,0,0,0,0,tran,2012
2490.01,11.6065826,1.95,0.09,561,1.64,0.12,-0.85,-1.82,2.05,-0.37,0.88,0.9,8.3,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.71,11.61,0.376,0.96,-1.98,0.45,-0.36,0.33,0.66,0.07,0.3,0,0,0,0,tran,2012
2491.01,2.6683619,1.4,0.037,1163,1.83,0.15,0.48,0.03,0.44,0.1,0.45,0.2,8.3,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.31,1.37,2.67,0.646,1.586,-2.3,-0.05,-0.97,0.29,0.82,0,0.28,0,0,0,0,tran,2012
2492.01,0.9849379,0.88,0.019,1758,0.8,0.47,0.66,-0.6,2.09,-0.8,2.32,0.4,7.1,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,0.95,0.95,0.98,0.786,1.905,-2.37,-0.33,-1.3,0.27,0.97,0,0.29,0,0,0,0,tran,2012
2493.01,0.6630983,1.39,0.014,1600,1.21,0,1.02,0.74,0.78,-0.28,1.63,0.9,-99,,,,,,,,Hot,Superterran,rocky-iron,no-atmosphere,non-habitable,1.24,1.28,0.66,0.42,1.064,-2.26,-0.14,-1.11,0.28,0.86,0,0.29,0,0,0,0,tran,2012
2494.01,19.1185021,1.32,0.128,632,2.65,0.24,-0.99,-0.04,0.36,0.04,0.55,0.1,8.3,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.36,1.46,19.12,0.778,1.892,-2.14,0.04,-0.66,0.31,0.78,0.04,0.3,0,0,0,0,tran,2012
2497.01,48.4307513,2.41,0.246,391,1.91,-99,0.01,0.17,0.37,0.63,0.68,1,8.3,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.82,48.43,0.436,1.108,-1.6,0.69,0.04,0.36,0.61,0.3,0.43,0,0,0,0,tran,2012
2498.01,6.7382498,0.78,0.061,738,0.13,0.32,-1.32,-0.34,0.76,-1.22,1.38,0.9,8.2,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,0.84,0.84,6.74,0.484,1.215,-2.14,-0.37,-1.15,0.29,0.91,0.02,0.31,0,0,0,0,tran,2012
2503.01,14.8202225,2.41,0.117,831,2.03,0.68,0.57,-0.54,0.46,-0.27,0.3,1.4,8.2,,,,,,,,Hot,Neptunian,water-gas,metals-rich,non-habitable,1.04,1.77,14.82,1.235,3.166,-2.16,1.72,-0.61,0.26,0.5,0.01,0.22,0,0,0,0,tran,2012
2504.01,20.4901309,2.36,0.146,598,2.54,1.52,-0.07,0.32,0.86,-0.65,1.86,0.4,8.2,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.78,20.49,0.579,1.441,-2,0.6,-0.3,0.32,0.62,0.07,0.29,0,0,0,0,tran,2012
2506.01,17.3584785,1.78,0.13,728,0.76,-99,-0.03,0.13,0.6,0.46,0.93,0.5,8.2,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.42,1.6,17.36,0.879,2.127,-2.19,0.23,-0.61,0.3,0.71,0.03,0.28,0,0,0,0,tran,2012
2507.01,11.1295576,2.04,0.099,792,2.92,2.13,-0.07,0.04,0.29,1.12,0.97,1.2,8.2,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.78,11.13,0.813,1.967,-2.23,0.6,-0.55,0.3,0.62,0.02,0.26,0,0,0,0,tran,2012
2509.01,4.5514327,1.01,0.05,874,0.5,0.56,-0.97,0.16,0.74,0.35,1.51,0.3,8.2,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1.03,1.03,4.55,0.486,1.222,-2.19,-0.3,-1.07,0.29,0.99,0.01,0.3,0,0,0,0,tran,2012
2512.01,15.9209305,21.25,0.119,615,0.4,0.17,0,0.36,0.34,-0.33,0.44,1.3,8.1,,,,,,,,Hot,Jovian,gas,hydrogen-rich,non-habitable,0.61,3.66,15.92,0.571,1.415,-2.07,17.68,1.07,0.05,0.09,0.05,0.07,0,0,0,0,tran,2012
2513.01,19.00545,12,0.14,740,0.14,0.29,-0.01,-0.38,0.74,-0.09,0.53,0.5,8.1,,,,,,,,Hot,Jovian,gas,metals-rich,non-habitable,0.69,2.94,19.01,0.978,2.344,-2.22,9.91,0.32,0.09,0.15,0.02,0.08,0,0,0,0,tran,2012
2516.01,2.8103242,1.22,0.039,1519,1.04,0.29,-0.87,-0.87,1.18,-2.18,1.02,2.2,8.1,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1.19,1.22,2.81,1.137,2.833,-2.3,-0.19,-1.14,0.28,0.89,0,0.29,0,0,0,0,tran,2012
2517.01,0.9685204,1,0.017,1690,4.61,0.1,0.94,-0.31,0.5,-0.24,0.36,0.9,-99,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1.2,1.22,0.97,0.781,1.904,-2.36,-0.18,-1.19,0.27,0.89,0,0.29,0,0,0,0,tran,2012
2519.01,4.7909237,4.21,0.045,619,2.35,0.01,0,-99,-99,-99,-99,-99,8.1,,,,,,,,Hot,Neptunian,gas,metals-rich,non-habitable,0.84,2.05,4.79,0.269,0.703,-2.02,3.69,-0.21,0.19,0.33,0.04,0.17,0,0,0,0,tran,2012
2520.01,6.4944739,1.33,0.06,678,2.78,0.05,-1.75,-0.17,0.73,0.39,1.3,0.3,8.1,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.23,1.27,6.49,0.342,0.881,-2.04,-0.15,-0.8,0.31,0.87,0.04,0.31,0,0,0,0,tran,2012
2521.01,28.4752036,2.2,0.169,461,0.48,0.9,-0.53,-99,-99,-99,-99,-99,8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.44,1.74,28.48,0.412,1.045,-1.75,0.5,-0.13,0.35,0.65,0.2,0.38,0,0,0,0,tran,2012
2521.02,4.8664344,1.4,0.052,831,0.36,1.15,-1.14,0.91,0.55,2.18,0.46,5,-99,,,,,,,,Hot,Superterran,rocky-iron,metals-rich,non-habitable,1.26,1.3,4.87,0.412,1.045,-2.13,-0.12,-0.84,0.3,0.85,0.02,0.3,0,0,0,0,tran,2012
2522.01,5.6040182,2.54,0.061,1146,0.91,-99,-0.17,-0.85,0.96,-0.09,0.48,0.9,8,,,,,,,,Hot,Terran,rocky-iron,no-atmosphere,non-habitable,1,1,5.6,0.382,0.98,-2.09,-0.31,-1.03,0.3,1,0.02,0.31,0,0,0,0,tran,2012
2523.01,13.0310603,1.91,0.106,671,1.71,0,1.5,-1.1,1.19,-0.32,0.49,1,8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.43,1.63,13.03,0.552,1.382,-2.07,0.29,-0.5,0.32,0.7,0.04,0.29,0,0,0,0,tran,2012
2524.01,40.9889556,1.88,0.241,571,1.49,1.9,1.27,-0.28,0.39,-1.36,0.76,1.9,8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.43,1.64,40.99,0.954,2.288,-2.06,0.31,-0.42,0.32,0.69,0.07,0.31,0,0,0,0,tran,2012
2525.01,57.293713,1.84,0.259,328,3.36,0.01,0.78,-0.44,0.72,0.06,1.05,0.6,8,,,,,,,,Hot,Superterran,rocky-water,metals-rich,non-habitable,1.42,1.62,57.29,0.356,0.915,-1.35,0.28,-0.03,0.42,0.7,0.48,0.58,0,0,0,0,tran,2012
